read,length,D1,D2,bin_id
93f62c82-b9e0-484a-b0bb-fddf2b810b14,1452,42.397.156,8.273.596,1
ad48a329-bff4-49eb-8f84-8045e67c748e,1479,4.662.403,77.624.087,1
b9a1e97d-445f-4949-a633-a4b22404249b,1458,54.011.493,64.995.246,1
280cb518-183f-40bd-9bb8-12d3dc6759e9,1484,42.887.487,61.863.117,1
fb928d59-4115-4f15-b224-3546bb22b87b,1464,-0.052376155,6.216.481,0
199df9ea-2432-4dfe-ab27-8af05a5f94ea,1468,38.074.315,8.521.123,1
f5f313e6-938c-41a6-a7e0-0cfd46e93a40,1401,-0.27785444,5.385.784,0
8fc736fe-1860-4808-adfe-f2beb2640cb1,1458,0.21846972,49.826.274,0
7decfabc-d096-4ca4-9db0-2c82d1e494da,1464,3.995.086,8.325.812,1
c2a47791-b048-4169-ba1b-8a4ced524873,1446,40.906.615,7.118.501,1
28a09053-bd88-4802-8c0d-9ebcbe032b9c,1467,-0.2582878,68.102.474,0
e763a6ef-c920-4cf1-903e-cab42317911f,1481,36.979.516,83.488.035,1
2576aff4-7c3c-4cb7-a15c-32985332d353,1510,3.848.244,8.275.326,1
cdf1937f-7937-4f13-ac7c-942cea899a9f,1471,38.402.627,8.810.833,1
0252a9ca-954e-433c-bb94-7dafb93d84b1,1472,0.86542904,75.511.155,0
98c93f46-a262-4237-b32e-6b42dc4ca1df,1485,0.8982293,75.954.113,0
bf9ce761-d128-46a4-8c62-a4a083f3e798,1465,47.198.715,61.533.384,1
38767ca7-1752-478f-8e26-56f7a56d3f25,1454,0.5479519,7.299.221,0
8391bbf3-d689-4528-9765-98d3f89d3f48,1447,0.23424163,70.679.884,0
6c3538dc-ff9c-4e42-b9a4-04c7b1ef0587,1480,38.889.096,869.776,1
d345879a-fbb0-49fc-b1d3-1d4388bc319e,1465,45.497.036,6.721.813,1
28aceb60-989c-457d-bbc9-5a943aa5ad31,1460,-0.5775499,73.578.606,0
e8940e33-15eb-42b3-9f91-ff47824a2f4f,1439,4.652.048,8.611.334,1
3eb88218-2167-4aad-b424-7094099316db,1455,0.4838197,51.523.376,0
2058e62e-591d-4af7-b3d5-14ad26523139,1488,0.50903505,53.845.453,0
2371582f-10c2-4622-aa47-62abe5e5231f,1455,46.945.825,62.689.834,1
ae274116-1f63-48be-85fa-c26b50f0c9d1,1473,38.517.082,85.224,1
bdefa5d1-82c7-442d-b81f-fbb6b212f7aa,1460,45.253.863,6.329.253,1
f9863621-2254-44d1-9f41-6954ac46f3cb,1538,3.685.574,8.059.547,1
7e1ecec6-0d18-441e-a03a-bbb7837e7d47,1481,41.094.017,788.988,1
2dc17fe6-2b4b-48ef-97be-cfe875ea1d0b,1448,0.67283934,5.286.033,0
3f111381-9d97-4ea0-ad57-5e0cf3ea6d5b,1456,40.999.193,66.532.564,1
580a118f-7310-411b-8bd8-59ec2a6dd36e,1467,0.74501777,5.895.832,0
52214059-9241-4527-82ae-789f1cda8044,1487,37.519.076,8.049.358,1
f91cbf33-8da7-4de3-b46f-51c3f9b826f9,1477,0.37531307,72.262.883,0
07b17d4e-1567-4aab-81d5-c7bc0d8f2cc6,1456,57.092.237,67.517.586,1
13d3ba3f-5e68-400b-bab3-158c4d9bc52e,1468,0.44724253,5.569.826,0
a785cd79-3818-4a45-8083-b78bcade00f1,1448,39.671.023,8.736.682,1
2a8579ef-669d-4899-a0e8-8e91fe653c20,1439,-0.009931967,62.497.087,0
17574ca6-c2f9-48f5-8c34-d515b636a095,1464,0.6694419,6.703.357,0
0e503b81-1981-4b23-9e57-0de0437751f3,1453,0.3333807,6.753.691,0
b0cde624-e3a3-4a8b-847b-828e3168fee0,1456,0.2551548,7.569.107,0
c08c037c-4f5f-4ade-9b1e-29ace5874ff5,1462,48.154.645,6.588.475,1
2172eb72-895d-4870-9384-f0ea111288b7,1437,4.364.354,74.066.005,1
b048f5f5-5581-430d-8008-53e289d6c86e,1457,38.132.374,8.261.475,1
790d9028-06cc-433c-ab3c-2a6ed0db1a0e,1447,0.71752214,75.846.987,0
d1722352-a913-4e52-880f-d81c4e2c2716,1461,5.010.594,9.059.446,1
2cf19304-4d74-43d0-8e95-2c75249e3bc5,1494,-0.056844413,68.676.453,0
ed9c9061-580c-4584-91e3-6158b3c91743,1511,0.15567036,46.791.253,0
3c92d0c4-ca7b-4326-8822-251b4373003f,1455,4.275.425,8.189.501,1
f7bc287c-eeaf-4d36-a6ca-fff9ae878f88,1467,4.372.943,7.995.209,1
f0c6a373-8fa4-486d-9b33-ea9c60129190,1480,47.257.595,7.985.331,1
6600bb6e-defa-4d8c-bc7a-9a50eab9fc99,1439,-0.22793828,77.836.514,0
31f8a09b-4706-4864-94d5-9af37043ef6c,1482,0.25177714,7.291.175,0
c1150fb4-2cd8-4f37-b748-9fd380d13188,1454,0.81038976,77.863.946,0
072554a4-53fa-4f44-99d4-5db4abb87c23,1472,0.22986236,5.234.073,0
a54066d1-a978-4d8c-84d0-6fda46a39d35,1498,528.377,72.975.907,1
7d88fb80-8480-4b6b-8801-3be459cf2c2e,1477,4.533.347,79.793.477,1
caf99896-d71d-4d9a-a74f-ac9559da9563,1481,4.234.927,6.570.164,1
e37e899a-a12b-41a9-a4f8-c3d67ce8553c,1462,-0.2879199,68.404.503,0
022535aa-52be-4cdd-a02c-d36f04ce1235,1513,0.74589515,54.660.077,0
91cbd417-6c2e-4f1f-a3f6-f5df58fc8fab,1444,-0.068394534,66.795.735,0
90d4688a-ab5b-4b8e-8dee-2b510adaae8b,1523,0.771045,6.019.331,0
66a7e2fe-10ab-4aec-9a65-11be5b56ea03,1482,-0.23377757,7.674.926,0
1213be9e-1ed2-430e-b1ea-dcd69e08937b,1439,0.1731431,47.529.984,0
47d9dad0-9abc-4ddc-a468-d33aec1058ef,1440,0.7472462,7.203.524,0
e9d48ff3-3e1c-417c-a53b-4e1a9d54ba42,1442,0.5768733,72.283.363,0
bb671f96-b6ad-4616-a21a-c3083a6356cb,1467,0.78216773,6.925.058,0
7aea7fe7-48d6-4ed1-9803-e7e9045bee23,1454,-0.0697324,65.772.753,0
8a845871-8555-4f87-99bd-bb75b878a946,1490,4.577.671,62.827.263,1
7146d236-011b-4a40-b042-e931408ac3f9,1427,24.879.801,8.171.167,1
7c8e747d-fb22-4f8f-a4d4-9f2a8be4e678,1462,-0.04079541,6.974.455,0
be7502cd-2964-40f2-a3b4-df344ebdab10,1498,38.009.286,8.647.997,1
ae5889e3-cbf6-40b3-bf31-841e65ac30b2,1454,0.02930411,5.382.377,0
020c5ad5-aae3-4c78-9fb8-077b63e373e0,1456,36.203.187,78.595.395,1
dcde5a9a-b10b-4302-bc2d-ddfe66c099e6,1517,45.650.525,76.769.605,1
8dd6e367-e8fc-4677-9350-f7fa7710c785,1415,0.19215737,5.447.365,0
a45b8323-71f1-46c0-9700-2a8917dabf38,1452,0.8197191,5.267.655,0
8d8bf365-5550-43c5-8b6c-1ebb2688c5c8,1458,-0.73050934,7.387.597,0
b977babf-3ce1-4fed-961f-a214ba8fc50a,1465,48.700.485,65.290.294,1
f5947f72-8166-476c-9d99-786ec7c4864d,1487,37.015.388,8.461.046,1
d736a955-1f6c-4cb7-b34a-25b718a4824f,1465,37.737.818,7.870.243,1
5f6762ec-83ad-4e4b-bc59-9e4b14101f8a,1446,-10.096.332,71.054.883,0
6aa44d01-d95f-4787-9223-f38b6b3fd657,1490,45.497.026,9.198.326,1
209bf7ab-a1d7-45f6-b8a3-f870417e7e68,1445,12.410.088,5.527.094,0
ea39c14a-fbba-4330-a8aa-821c3d69df3d,1422,44.619.226,72.216.177,1
f86fa20e-da03-449f-bfb8-f352f55de574,1477,38.808.672,77.298.965,1
8adcd7b1-b90f-4a58-913d-610f63b70437,1443,59.557.576,8.669.714,1
66485115-d966-495a-8fe5-10543aa367e8,1438,0.8033017,5.845.031,0
f0e7b7b4-45cc-4cbb-a325-cd22df9637af,1513,0.46322617,5.764.247,0
2e46f5f2-3c77-4721-879f-96fdab21eac6,1466,3.593.384,7.997.041,1
0258b4b9-218c-4f30-9a44-abbbe5e6a7b6,1457,12.781.501,6.699.459,0
35a167d6-4ab7-4691-bb91-ae4758f20fbc,1472,5.421.425,6.451.283,1
ddaf0818-2620-4b15-8291-ec6f13eff50f,1444,30.146.933,6.921.065,1
aed78afa-f601-451b-b2f2-5688bd7faa3f,1490,46.552.954,6.668.487,1
5dbd0a84-a80c-42fe-8a9f-7abcd4b83f93,1434,0.08168451,69.312.754,0
17faf4f8-c0f2-428b-8572-ffc8c99795b3,1475,5.177.965,60.764.194,1
9532ab97-7be3-4e12-8812-08756f93257e,1459,-11.760.409,71.734.166,0
3a324f3b-051a-42c5-91b5-d111f76187fa,1455,35.971.968,8.792.567,1
e2f1fcd1-7151-4049-8a8d-623fc5e119b7,1472,0.11775253,5.539.328,0
8431d572-7c1f-45b1-9463-f7209a583ec2,1468,0.51676893,7.436.953,0
1f708454-eb01-4f08-beba-ea9b0224d4e6,1457,41.322.727,79.060.607,1
5697b087-56dd-4665-ab26-e11e8f4b918e,1495,46.196.933,7.487.137,1
904771ee-175e-4bb0-9901-1bffc92938b2,1446,-0.7603164,71.238.112,0
37cf9c7a-59da-4c42-a6d7-51f30ef27dfc,1474,5.089.093,6.675.231,1
dcf726fc-148f-4dee-b200-c486e5feaa2c,1476,5.095.522,7.923.346,1
08f429f8-4a6b-474a-8123-cfb06fd732de,1485,5.743.742,77.287.893,1
b1adf7d0-b58a-459a-8aa3-b9a143495eeb,1460,-0.10365895,76.062.202,0
24af91a6-8012-48b4-9e3a-1be6988bb625,1462,61.408.114,7.955.349,1
fb5e8c52-1732-40eb-9364-fb4e8af8c2d6,1495,0.4525868,622.864,0
09018d76-f86f-4b7b-8f58-5bd932acbe3a,1463,-10.486.622,7.044.511,0
a109c149-8193-4754-91e2-f5d81e4e0c67,1457,40.485.253,79.968.624,1
fc0b1865-1e1e-4ea0-9b50-f3243675999e,1544,0.045437314,6.928.433,0
4a824adb-79c2-4f25-9bea-f846266b735b,1456,-0.52592117,64.290.953,0
734fc2b0-2b9a-4100-92ce-c1def46c8765,1463,0.59654224,7.283.902,0
b4b0db36-c902-4dc8-a126-127a6b3d2664,1526,-0.96279764,7.620.264,0
123fe3d2-19d6-4dbb-9a46-4849b817e022,1476,39.514.709,7.878.883,1
c4b12f73-81b6-44ac-bfac-58ee9c5b479d,1455,11.170.554,75.178.246,0
dc8ab333-ad30-4209-aa69-c60f52f80eea,1477,4.238.702,7.917.784,1
1a8155e1-a6a0-48fa-a984-b7d8f6e232a1,1494,0.1517111,7.202.102,0
cd41b8ff-a791-4a6d-875e-478f8249ca12,1483,38.565.044,795.158,1
dcf2996c-9c1e-498e-a75e-a6089cdd1a8a,1497,4.221.768,9.061.772,1
ce825dda-6666-428c-8428-a6f4c7206257,1479,4.215.592,8.751.434,1
383d0614-0334-42e3-84e3-ffc80e708a7c,1456,-0.23914552,48.773.303,0
74294991-3ab0-4d41-a375-de4d3428ffd7,1466,0.40997416,5.862.841,0
c3a584ed-fa3d-44b8-a4dd-6ee68ec47dc7,1464,46.018.147,898.235,1
b8ebe529-422a-46d9-8c05-eeab424d7b04,1449,0.52774227,4.600.355,0
54d5167c-ad21-40be-9a9f-c0d43cb401be,1496,0.25999925,47.794.766,0
872b16a6-76fa-4d34-97e6-e0bebc81e487,1464,43.426.642,6.907.521,1
e2326eaf-7ecb-4c58-9f42-4408f9db3bce,1461,5.126.406,67.400.813,1
b169549b-23c4-438e-a2fb-89f32e4ae8e7,1450,3.508.382,66.104.155,1
8f3929e3-b0d7-42ea-9930-0761efa69578,1406,42.780.843,8.548.458,1
064cdee0-f242-4e9a-acee-c492647bc2ec,1483,-0.6278696,5.824.815,0
3587c95d-6be7-4d9d-a5f3-cc3366f6da1b,1461,51.716.175,6.064.108,1
f9bb4560-f8cc-4fa2-9dc3-a0cfa8588dec,1423,-0.5641492,69.357.567,0
a29ce4eb-ab0c-431c-b8cf-22bdca5767b9,1462,0.11272401,7.564.205,0
276c5fe4-bccb-46dc-a30a-126ca5dc9b6c,1483,-0.19071752,6.386.241,0
b1ad6133-85b3-43db-a356-53b994ca1037,1445,57.742.486,8.733.442,1
04453ab3-0fd7-439a-84e6-9b0bd46c28da,1501,4.582.586,8.739.458,1
1a9fd719-9a00-46d4-98d0-e6f25796bcb8,1472,0.86644083,62.552.004,0
b307fbad-96d8-4777-ba89-b9523e07c5aa,1467,40.005.574,8.679.385,1
98600f57-f246-4c87-a4b0-c33b9332e8c4,1445,40.630.317,71.882.133,1
010621e6-79a6-4070-9d5d-d971f0f98e88,1455,-0.3577256,56.896.195,0
5ed5d60d-f088-4d1f-8bd6-297ab1e9eabd,1466,0.76695424,7.095.934,0
c09e8a2e-155d-4620-b385-568e0538ce95,1503,51.902.366,8.483.906,1
d781c558-7e1f-4a28-9d0e-7cd7281e998c,1474,3.926.496,8.200.637,1
313b2eac-630e-4a10-abc0-2011dfa9addc,1441,39.565.806,8.678.371,1
ce5aae61-8a1b-433b-98eb-9298de2f647f,1470,11.704.245,5.185.179,0
b86af610-0920-4e84-a03c-0cbb4ae6d77c,1468,4.253.356,8.509.596,1
f518b8c2-0866-4044-8e70-b78e8519d866,1475,50.096.183,7.577.805,1
bf6391a9-a0b0-4511-a2c5-a696e8c41523,1447,0.62403876,6.914.601,0
89f3f9e4-723a-4c7b-9e59-64ee4459a5bb,1464,39.931.614,8.843.864,1
b7c2796e-8acb-43cb-96f2-44f60f0cf42d,1483,0.90225506,7.508.777,0
59030dbc-45cb-4651-8f19-08b4aea8762a,1480,3.942.451,8.619.962,1
89b45d04-e707-4d02-9805-dba097910d5a,1447,-0.5708417,66.629.343,0
c8e39181-ec7e-4e8d-9be2-63fcc3a5aae5,1468,0.34511817,53.157.086,0
5522b883-3954-4b87-8919-236a710a9dca,1477,0.760648,578.825,0
e1d7a0d5-b329-4baf-9600-6d3d886e79cd,1463,0.95280427,5.280.087,0
469e0ae6-5c61-4d99-b808-c55488b91c1b,1482,0.15358767,50.499.277,0
2c0936aa-7fa2-418b-9030-7cae94ff8fb4,1516,-0.9786046,66.308.055,0
2198b044-1bd9-462a-8e1d-d9a70f08ff9a,1463,40.592.303,63.878.527,1
7f9f08b9-7754-40ce-b3e6-86bc9273eba6,1458,46.358.266,8.684.452,1
fe7f864f-9173-4f98-bb7d-257c348c7e86,1463,44.113.283,869.201,1
7ac42978-33a2-4baa-a68a-56f69504651d,1461,-0.45326018,5.010.053,0
7bbdee69-1afe-4453-8c08-268e177aaeb4,1488,3.594.639,8.626.618,1
2491aa51-d720-4456-9ee6-9d86e386029d,1486,39.435.272,8.626.837,1
53268ef4-f692-4381-8869-3dc6460e338c,1438,-0.17496945,6.655.076,0
92e3e171-d9b5-4201-ac56-0568e40bda39,1461,4.548.102,6.882.378,1
a14864db-6684-4e45-be6b-a0f6bd8baf43,1440,5.157.856,70.234.146,1
75b71531-4576-43ec-8535-ee7bbbc42fdc,1476,0.8334491,7.192.287,0
3e4dbe09-0125-491c-9aa1-8cc3d2f0fe83,1495,0.922796,6.694.686,0
a7504341-a297-4115-8cc0-461b07e5349b,1469,-0.49755478,71.642.756,0
cfdb19cf-9dc6-4b47-bc60-b7b678c1d650,1506,4.431.529,74.037.924,1
b55601b3-bd9e-4d5b-a6d6-ba1923435063,1465,0.5826931,70.549.345,0
2104967e-28f5-48f8-b90b-d16df817ba60,1482,0.95186,505.669,0
57c5e3e0-3155-4cd7-a3b6-4ef5c26a2eb0,1470,4.584.783,6.571.088,1
0c0834b3-92d4-4d83-80c5-a1ddd3c182a6,1479,-0.5355345,69.573.135,0
acefdccb-81eb-4f80-839d-3db4e8a02785,1495,47.531.533,8.494.026,1
700e09ad-7738-43aa-a5c7-7a29794b2d0f,1526,4.958.653,9.213.666,1
add55736-c3d7-469c-aa58-fd7db861c290,1467,61.747.284,8.674.852,1
f9c68b86-28cc-4409-bd97-0cec949bab1c,1465,46.276.054,78.605.494,1
ffd4459f-0193-4c86-aca7-8408d4589ed5,1464,28.113.494,79.433.055,1
98feab6b-9f74-42e0-a67c-853c97127d82,1477,-0.0549811,77.905.154,0
2b0c70bd-9173-44d7-8105-f7ca523a16b0,1470,48.345.246,8.205.009,1
f5b91e9b-f3ca-4ca5-af9a-b16ad7d76cf7,1476,46.272.182,6.942.566,1
1e70d3db-18c3-4a7c-a2a5-145cd0857db5,1444,42.817.144,8.454.046,1
8ec3217f-263e-48d6-a0fd-6f9f3875d772,1434,-0.4102293,6.865.107,0
bc9eaf7c-bd45-4c55-aae3-8881380e8b05,1467,0.011502306,73.625.064,0
306e2e2a-8e6c-428a-aec5-2894c11c8f46,1479,45.225.153,70.268.936,1
27a8c8cc-ad72-43db-884e-38c34699c2e9,1455,42.012.634,64.164.405,1
465a7225-4953-43cd-a34e-1394058c2e21,1478,45.425.234,7.924.176,1
ced86e9a-4adc-4475-81a2-9f5c525043ef,1468,0.23444183,7.105.199,0
6737a0af-8f5d-4aa8-87b9-954e15a4e9a1,1454,-0.23830102,51.878.533,0
ce84fc72-0670-47ef-95c9-3f3c479c1545,1471,0.25206846,66.859.546,0
be4a6406-c0a9-4c73-a771-c3de028136ac,1518,-0.62285024,67.661.195,0
8dc1146a-a549-463c-ae59-667d0de03639,1475,0.45424667,5.106.577,0
9a975fa5-ad33-4168-b1b4-ed7c51417611,1475,0.1054772,73.089.633,0
1ad856a2-af4c-4f4e-b8ed-c18563970f9e,1491,5.037.256,8.770.611,1
9729b039-db74-4536-a6a4-8175fce6f445,1450,-0.73317176,74.126.344,0
4658a389-41a8-4deb-bf9f-4ef39fcbe797,1514,47.353.115,7.388.304,1
22203fbe-1013-4df7-815e-8317ffc7c6f6,1480,-0.07789545,74.649.644,0
54d7c3e3-51d4-44bb-9c06-64d35134262a,1455,53.951.573,8.383.159,1
2119d1f1-333b-4043-9d6f-f95f09e82ae8,1476,0.6400816,52.505.474,0
6427c854-9552-4adb-9ebe-6f3a1b154688,1411,-1.063.889,7.442.152,0
d2459803-5eb7-4cdb-829f-ac2fe7a33388,1536,54.683.228,8.003.213,1
f8737a54-d6bc-4750-951c-41f3d4b4b934,1468,0.16382666,7.621.513,0
441d64e8-f988-4355-95a5-2826de0259cf,1463,3.892.654,8.267.817,1
0636eac2-431c-4bb9-badf-3360901875ac,1493,37.617.946,8.486.803,1
e0e42751-33fe-42f9-bb7a-684cf688fcd7,1415,4.026.738,8.805.184,1
c30b518b-77a8-4dc4-a489-5c84f263dd44,1465,4.002.562,8.276.629,1
3b8f105c-f71b-44d2-bd67-fab12456504a,1495,42.166.123,79.109.716,1
9326ba2f-4bd5-429d-9c56-6fd2436812f4,1471,10.234.028,50.082.374,0
7fb0551d-f4fe-41f0-9e82-9d74cf9c6644,1531,43.662.333,7.946.704,1
2bac2166-2019-4323-91ec-8d793a383f14,1509,-0.6976149,7.709.269,0
6edde2f8-0a47-4d81-bf1e-9427ba97a8e3,1462,41.691.995,7.272.976,1
aa9dfc13-eb57-4fa9-8db0-641fa0675dd4,1520,40.224.566,8.596.688,1
8fcd4843-709c-4d51-974f-f60f07b47323,1484,4.431.156,8.645.321,1
e88d61a9-6c15-4b70-9208-d8fcc5a9362e,1482,49.784.007,63.086.348,1
8efc7198-85ea-4ff8-ba67-123c9a022e67,1464,0.41113004,56.725.407,0
cf240c0c-5253-458e-ac91-2f2786946399,1484,0.6646012,70.820.193,0
8756d911-6aa1-4f6a-a1cd-71e2dd9c3561,1557,0.297372,60.645.165,0
6802cd28-7a76-4af6-935b-4b4655cc93fe,1516,0.66666734,54.654.703,0
0a7fe7e8-4b53-4ab8-9c81-787a3b179649,1471,0.40013587,61.340.327,0
f081180f-f96a-4243-9af9-a8fee559dd77,1469,42.305.613,6.959.361,1
362ec7b0-3c87-4632-9dfb-959bf0934140,1480,0.13140215,6.212.412,0
300e97c3-7ccc-4f78-8317-2c9806b16ee2,1459,51.866.198,8.156.565,1
72b06821-5761-4616-93af-817d373d666b,1477,-0.43405777,69.623.137,0
d72ab2a9-fe1e-4f84-a2fa-ecaba656cee2,1469,0.26196757,63.699.713,0
dbc554a9-4281-463d-82e5-75244f09b084,1474,38.795.533,8.333.756,1
509c7abe-cacc-4e54-8b2b-814bbff59730,1424,-0.56860334,739.644,0
b79402a1-fc5d-495a-aae4-c5f8e31c8bb4,1469,-0.48300105,79.338.183,0
33bcba92-6e43-4be0-9b4c-3c2934d01b18,1454,37.071.435,8.312.674,1
21df2ff4-f62a-42a7-95f3-fa487eb44286,1475,0.6884044,58.140.078,0
3a6c3f59-eb6a-4346-9052-f5e75e2080f4,1473,0.41263264,669.343,0
cac8a30d-087f-40f1-8d9d-7dfb24d8d8c1,1475,4.948.064,8.405.277,1
8d71568a-3f4c-4c27-9221-10bfb7c6a2a9,1468,-0.70423555,68.863.463,0
57dfa463-2db7-4aa7-9dac-797bc6281c12,1490,44.674.196,6.633.424,1
19bb3334-a9ce-418d-90ee-93fadb1521b1,1457,-0.29362917,69.438.844,0
3a1bc39d-7935-4b45-971e-39ce697ccd98,1484,-0.7600173,60.138.965,0
2be44f7e-96cf-4867-a0f3-0f0bc8397ebb,1498,0.1526546,542.294,0
f9f00f90-0b29-495b-84b3-eaaa97cb9499,1495,0.17179948,7.718.341,0
f417a38a-8748-4bde-b3f3-44f30bd19ab8,1462,47.895.856,8.080.249,1
492dc311-7e13-4eb1-84d0-9455120e8222,1514,4.974.279,7.910.711,1
f878e3d3-2602-4906-abb4-5d1eb0a4e680,1474,53.188.734,8.171.514,1
b74bfa26-fa11-4732-bb81-02b7d66ea26e,1468,4.838.431,8.309.693,1
c6455cef-2d30-4db5-a983-3cf08b1c55c1,1466,57.011.104,8.401.067,1
810a298a-0ac0-4778-86f3-e22779699cb0,1455,0.21366265,74.138.584,0
66d3580c-b6f8-4333-8476-0eeb629d4acf,1488,4.332.966,836.832,1
c6df1693-d876-4ecb-b908-8cc21d8ac6f6,1477,-0.29434583,747.214,0
5571850d-8e7d-4846-b1a2-263f0709339e,1487,4.229.758,920.253,1
eb9abf6a-5548-46ad-8a01-a07b80d81202,1460,4.052.082,8.475.784,1
e356f760-90b1-4562-a4b1-da15cc8b6a2b,1410,40.693.207,8.558.611,1
77426f09-05d1-4bec-a3c0-235864bebf58,1439,0.7762896,52.890.983,0
c5e68efc-9872-4b82-808c-65226de021b1,1477,4.095.738,6.142.813,1
0c4aa9d2-b66d-4301-af02-d74907666f9d,1483,44.120.846,6.625.314,1
6dd57b50-3d70-4624-9dbb-777b87fc55e1,1474,44.444.146,8.697.415,1
90933fae-74dc-464f-94b6-1347e13554e6,1485,0.9830177,55.251.913,0
78997ff5-3ad0-4249-b2d1-d4681317070f,1472,38.790.488,8.226.196,1
fbe52024-74a9-4536-a4af-e9ceb07e8268,1471,39.328.272,8.037.712,1
9d6019ed-d34b-4871-869f-d5adcf44e26b,1476,-0.3590544,7.570.444,0
936be490-d707-4e72-bd2c-c66eabdfe38c,1464,-0.5029514,67.195.263,0
ad1c9d48-a11c-42be-a935-ddb60f9fbb33,1469,0.422621,72.463.098,0
2c7b3367-c1c1-4aae-be6d-2e5078607fc7,1451,37.302.628,8.079.898,1
26ced436-1778-432b-9b98-32388839c4d1,1517,-0.116657935,6.938.677,0
9ac496f4-e404-4c2a-81fd-e6df223ce91d,1461,0.5306651,7.791.513,0
a0f1df26-dcfd-4584-90d3-1c42af31070a,1484,37.207.885,8.282.119,1
555ed023-cdcb-49aa-b2e0-fbb223899317,1498,-0.38993812,52.803.607,0
34b81f22-8326-4fe9-acf2-5183195d3801,1469,0.63868976,67.430.887,0
9d09a8da-cfa3-4376-ba0b-e25f18f8ff9f,1472,39.361.625,66.399.913,1
5b505e2d-a279-443c-9a15-e5800f350da1,1491,5.616.915,68.851.314,1
c539821d-5631-4618-8afc-ffa43aa1ae1b,1495,46.974.077,75.522.976,1
0492c0ba-f84f-4bc6-a5be-b478c5472594,1478,0.09847762,5.143.033,0
f865520b-ee35-4db7-be1c-a2a188d585b1,1471,4.723.707,61.304.374,1
17c1d649-8f02-4ab8-9d89-383b1bbd2edc,1471,0.35221684,5.738.888,0
857a488b-213b-416f-88ee-908153cfe2f4,1482,5.259.257,8.185.553,1
926deea2-715d-4740-a3ab-b09287996ea5,1473,0.012362024,5.565.021,0
6d687bb2-8c7e-4f38-8163-9e5850336666,1488,38.633.351,8.158.661,1
07faaf3a-5e32-4550-9db1-e1f5f5c0de64,1487,43.666.277,81.117,1
f84acd65-8377-4791-9f43-3371b38f242c,1453,5.249.408,8.836.574,1
6252d180-3d81-4800-bb9c-1759c6f6c4bd,1531,11.053.903,51.615.744,0
90a81910-cae3-44b4-9ed5-2df9b5b2f1a5,1483,42.288.465,71.918.173,1
4b40ea1b-e585-4180-ac77-01e966e09111,1408,12.367.505,75.463.147,0
0601a9a7-7181-43ab-81ff-800a5834d3c2,1474,3.890.677,8.373.847,1
696dddec-9f51-455c-9ebf-14ee04729c5c,1519,5.013.911,8.558.147,1
e696b50e-36c2-41f7-af3a-dc7dbaff84a9,1406,0.8114202,78.142.314,0
49952f98-d3ae-4dd3-a657-58db1a0b5716,1480,0.7404725,527.346,0
67207e8d-b44a-4933-aca2-0e3d14d7b041,1475,52.627.883,64.167.714,1
f4a0f743-3d21-4adb-ba69-46f66ee651fd,1484,-0.020391833,68.518.243,0
2bad6c8c-7e3c-4b87-9775-a2ff8367ac54,1493,40.151.463,76.041.546,1
8e741cd6-74ca-4b48-844e-f5e930e36f2f,1418,0.91179943,68.119.283,0
b79b5e47-ba29-4c8b-a23d-c624bd23748e,1472,4.561.147,6.617.815,1
34e6ce9d-61dc-4c71-a4a6-49fa5c5eca64,1448,0.7624031,7.079.783,0
01770177-6798-4424-bbd4-7c8dcca90cc2,1561,39.965.355,6.965.437,1
b8a87c7b-7cb3-4b1a-aac4-51af9cb16b92,1511,54.754.763,6.377.117,1
0b014e65-faa4-4942-b70b-a796af69539b,1489,50.327.425,8.497.499,1
2c8f76f7-6fa5-4eff-84c0-d61f810c07ac,1504,-0.19127527,6.563.887,0
c8039037-cd47-44c8-b40c-622790001989,1493,5.109.171,72.652.106,1
711a0906-18c5-4cfe-937c-63d884d675c1,1466,4.121.111,74.384.737,1
8e521641-c2fe-402a-979c-9bcd99e7e07f,1469,0.08441934,7.422.284,0
aa8beabf-7d87-4c0f-9a53-904dd3d16449,1480,11.366.053,5.261.829,0
066a784f-39bc-451e-86bf-6d7a43267117,1454,50.499.644,6.317.196,1
729e87e3-c532-4db9-85bb-cf9e9a8ee6ea,1414,-0.1261093,6.214.883,0
0ec829a6-ef2f-4d26-a138-62966451ad90,1485,39.270.318,8.157.988,1
c6e13788-144a-4512-a369-bdb229ff646e,1534,39.613.352,70.185.895,1
c4deff21-5a60-42ec-aa73-739152ec26ce,1469,0.4694959,7.662.909,0
a4f69673-fc5f-4004-995a-0eb07510f003,1466,4.897.106,6.679.271,1
b68f2b84-6215-4024-af69-5eeecc7b92b7,1453,-0.6921716,6.905.289,0
c515adf1-faf3-459a-825c-a382b5ec58c5,1474,4.221.732,68.898.106,1
41244c03-f770-4bbb-8646-7161b1497437,1474,0.49865976,6.986.833,0
01c33dc0-772c-448a-9da5-3f42e149d83a,1457,0.7483987,7.337.852,0
a174199c-d842-4b64-a9c6-99ce5f45b2cb,1441,0.40725094,75.096.884,0
de5eb233-f91b-46e7-a3d5-b089f779b2a3,1477,40.073.504,8.595.878,1
fccdfc5b-0d7f-4951-b6db-a6be233dbb6d,1484,0.9847966,53.607.903,0
45fa2625-47fb-4ef7-b9ef-7b31023f2f11,1446,0.8073129,7.071.441,0
08392954-d863-4e7b-b72f-1c5eb05bc9f2,1456,0.89750046,68.391.094,0
