read,length,D1,D2,bin_id
501cc776-e534-4eb3-8307-612348c3925f,1509,7.5763535,4.327023,0
80b01506-a87e-402e-b312-9fec285d69fd,1479,2.2718115,6.5742087,1
ea9e4b71-e636-4f14-a71f-6d1df96939d7,1487,6.8311806,5.80143,0
4465fe6a-49cb-4c60-a6e2-096d155ec069,1489,1.1864514,5.5034275,1
84c4bef6-3bf7-4901-9293-50b6103a8d50,1515,6.889783,3.9586577,0
226d1b87-0741-4307-8152-9692bdec7ddc,1499,6.434133,3.4744263,0
7c36e2a4-6fa9-4bac-bff6-f9bcd5b77032,1491,0.743981,7.0627885,1
94bdafdf-b74c-4e43-b84b-9032c497547b,1463,0.5409392,5.7588367,1
49c9d2de-b8e8-4699-bf68-046e1704d443,1479,3.7020872,6.003771,1
80521577-46f2-4212-904b-36117d0642b3,1459,0.38295564,6.309478,1
88288405-9b32-4dbc-937e-2cf333087a9e,1516,7.7714806,4.8679924,0
86f107f4-916e-4bac-a794-8f355a30a6e4,1532,4.5479355,5.5979886,0
2bf5478a-bfc6-47a3-9dd2-7ab7b3bf339b,1485,0.31338215,6.2086763,1
e79cd3e8-8b5c-4c09-aea6-a46b2076f14c,1470,1.2306669,6.560948,1
82e61658-3421-4ce0-9522-0f7d714b0732,1557,6.439008,3.6156774,0
6a2298e1-a56d-4fa2-bca1-2d8afdbbd717,1487,6.7211275,5.458007,0
a1512446-5054-417a-bfa4-c5569e9b1847,1528,6.8250237,5.5612288,0
ef56fee5-4e15-40ef-a433-597ca9cf9148,1527,7.885199,4.404813,0
d365ed87-812b-47a3-9b89-3a4d209739cb,1497,5.7271852,3.9830487,0
a17dfcbc-e7d9-4c60-a21a-6d0205768416,1519,5.576865,3.6771166,0
4fae9ec4-5580-4a30-ab0e-48c49731d8f0,1573,7.7748356,4.4829583,0
f890adda-aaf3-42b4-a564-383a8b11780f,1470,7.0234504,4.6477766,0
6f318de5-e2ac-4694-ae75-5c170eba8f7e,1502,2.8421032,5.983165,1
c3e532dd-87cb-485e-a7a0-d00c97b3aee2,1482,1.7872925,5.7415986,1
8d6bf028-e8e5-497e-9964-02de43fa98bb,1492,7.3349586,4.3975005,0
c90ec4fb-4bc6-45fb-a799-dcefdbd0f1af,1437,1.4720719,7.3912687,1
9d305740-2daa-4929-8958-7bf162dabeeb,1499,6.8399825,5.717975,0
5109bd19-f27d-47f4-8a5f-1ddbbeb66fa0,1410,6.7736125,4.965035,0
8128806f-32f7-4eb5-b6e0-21b7635f23fe,1458,6.9364057,3.761585,0
99882264-1798-40d6-a76a-2b55511e4cd8,1561,7.787469,4.384345,0
5194a5fe-d6b8-4947-abc3-202d96544036,1507,0.82247454,5.271456,1
79821344-a1e7-4b70-8ba4-9cafafef7900,1484,1.621281,5.3755455,1
cb18f97a-8f7a-4721-b950-b3e5f49d974b,1532,6.629513,4.619917,0
1a72f99e-3359-49b0-8b2f-497bec1c1343,1471,0.8998884,6.7284274,1
11bbb130-92bf-493c-b12e-1a904123cd54,1489,0.8636117,6.729247,1
71d54dd5-1fd6-4371-9690-30a34aae2bcb,1474,1.2112039,7.1889358,1
a9c02774-d5d3-4d6d-95f6-8583aa24b704,1474,7.6777525,4.5960736,0
4defe935-0812-4974-9ac5-c3fabc5e7f25,1473,1.323094,4.873254,1
9df8960c-946e-4eb7-b920-f3ba40fa932f,1586,5.597878,4.665238,0
0707965d-794b-4d00-827e-3e2f8eada8e9,1576,7.172331,3.6482544,0
81c8a4c6-c160-41c8-a544-97c99fc62d01,1483,6.6567206,4.2578526,0
bf9132dc-9701-45e9-a2d4-361be5d79997,1481,0.6436594,7.065023,1
15ac7ebb-7409-46de-9598-aef8e599c1be,1457,0.38320658,6.229986,1
e9e41c59-47c0-4724-988b-9eaa25a6992d,1436,1.9290363,5.5464835,1
18d92adc-ca9f-481f-971c-089a4487e9e5,1512,7.539696,4.4795856,0
b5cbc443-3b04-47b7-8075-6d2c484dab51,1503,7.935602,4.327878,0
4e355ed7-2198-479a-bdb0-6faf744e3257,1466,5.747689,5.820048,0
20d0822b-6b47-4221-83b5-b151a948aa49,1489,7.1264668,5.525994,0
e1b8726d-0f49-47b4-ab63-da610b77b6b2,1487,7.128042,4.1163955,0
61f20062-10b1-43fe-b960-38f3a5ff9aa5,1500,6.15487,3.8756177,0
a9a02165-8b62-4135-854f-1be1815bab81,1465,3.3437238,6.7544227,1
e1ea2b00-3dff-4d16-8169-97761ddc0c19,1430,6.0888615,4.1299286,0
282642fb-f0a2-49f5-9545-02677329bb57,1495,7.2530975,4.9453936,0
5a3bc853-6618-4bee-95d3-523714d0dc0a,1487,1.2673445,7.221182,1
e7464341-ec04-40d7-a853-0e30a8824eb6,1472,1.274909,6.178442,1
ddfbb507-1ae6-4838-9d0b-7e2f632e8754,1447,0.42981634,5.926833,1
8e1d15d5-1fe1-415d-836f-bb6108db17de,1507,7.8528438,4.895706,0
c6546656-a68a-46b4-90c1-dd6ca3860e41,1490,5.536511,5.8024435,0
14c37f42-834f-4da9-ae5e-76d8e836b4e4,1534,5.9399996,3.815463,0
e5750c37-8369-4e86-b4c4-046eaf9a73c3,1521,6.9151897,3.4845684,0
0fba2df4-befe-445f-ae1f-a23fdef48676,1482,7.081353,4.6262174,0
ccceaadc-9143-4af2-b4ef-70df7612d81d,1475,1.6286359,5.058466,1
ab72484e-9ba6-4b6f-bff2-91ba695fee3a,1508,6.1911783,5.0023856,0
efc423a7-53c1-451f-8046-0659c9d4688a,1464,3.0713098,6.2037735,1
74092979-a812-4fc6-8bc4-d342f533dd47,1512,1.9223377,7.4239335,1
c23d77ac-13b5-4d8d-bb91-c5723b70d2fa,1528,6.958971,5.00193,0
83f2e560-240b-4134-9f94-a7bf9f847e30,1492,6.5557866,4.3255863,0
bc008bb7-cdea-4b07-ad34-7a30c85c0201,1493,1.2194262,5.022172,1
5fca200f-680e-4c13-b683-b537e2e9bb1e,1533,6.7126913,5.431784,0
f43f3d95-4195-4d6c-964c-706c0bc44366,1497,2.6363587,6.723972,1
31f0b92d-25ba-4988-bfbc-a1002ac86b69,1474,1.1252068,7.5008745,1
96bc91c5-face-45a8-80d1-25cd995067af,1468,7.5277495,4.1281877,0
40c65495-7a78-4f95-bd57-01e296d0780e,1491,2.94726,6.9803443,1
cb422330-ac8a-4e18-a07d-3110745b61c7,1485,5.0609927,5.9016757,0
853ecf7f-8708-4c38-8e5f-8000820868c2,1486,7.139157,3.6915216,0
4baa38e0-5bc5-45c4-8119-314a53fffdde,1499,7.4521794,3.9686,0
0ef6a793-eef4-44ef-a6f4-edec75fb6d91,1500,2.5039425,7.336485,1
754f22f8-a1ba-4891-94c6-20719faa3465,1457,1.4186511,5.994892,1
4d0e5436-d19c-43b5-92e1-b5ff9a828304,1419,0.1988255,6.1383524,1
d5578595-9e08-4fb4-8504-16a793b6513b,1459,3.32732,6.302705,1
7fa8f0d7-4c1f-448b-b603-53cb53d0977c,1475,6.9240975,3.861138,0
19147712-783b-41b4-a8c3-5c121db138e5,1509,6.4873633,5.7076573,0
1a93e805-409a-44ea-9884-45f812e65624,1515,6.6696644,3.8500886,0
a4e720d5-41fe-4d2f-bb9c-733b6549b81c,1463,0.7828865,6.980684,1
f406f582-de9b-4859-9867-76256e5a1fd6,1473,0.6181985,6.9099636,1
b37124f6-afca-4d88-95c6-72a023c2798c,1484,2.296802,7.0453362,1
2452b489-5316-48a9-a104-bd0d10d7d454,1477,7.278644,4.025979,0
cb47a133-30f1-49fc-a63c-9dccf3e0f44e,1616,7.2801948,5.271805,0
fe1e6151-898f-44d2-97b5-7c879dcf95fa,1508,4.7885447,4.580048,0
103d6cde-fc0d-4001-8feb-437f871b668d,1510,7.6826787,4.2840605,0
03fc35e5-1d97-4e4d-9ef6-a55b80e24551,1500,0.30278185,6.1502876,1
cbf3a895-f286-4768-95aa-28ae4d10fa19,1516,6.394536,4.28909,0
caac5c82-bf74-4916-bb63-6d5fd99718b1,1480,0.8258926,5.7051196,1
46e769be-065f-4fe4-a170-7d9721f852e6,1444,0.76126873,5.4697185,1
f5545f24-cc2b-4a2c-bea7-6993a536d59b,1486,1.2875054,6.0535173,1
3e73406d-6efd-46b1-98a8-a07cb3f33c5e,1494,6.378528,3.8707447,0
aa44991e-9f36-4c41-b195-67f23c2fa83f,1529,7.0570083,4.929404,0
582d51b8-0ab8-43ac-9fd1-adcc5a4a2ae0,1453,3.1249318,6.919962,1
b8c7148b-ea17-4c4d-a6ed-47144149cbe0,1479,0.74770826,5.3210225,1
99f8256d-4e7d-4b34-8ae0-2dd2d5a86f1a,1523,6.620587,4.643375,0
afa7494e-9c65-4f4a-99ef-020ed55918f7,1445,0.7906255,5.2551737,1
f1821643-53ce-4d91-8797-14106eeeda86,1453,1.8507746,7.636178,1
a52af375-a9ee-44ce-a751-cddf1333d53b,1502,6.4425287,5.5415206,0
9ad0dfa1-66bf-4021-905c-57a844bddb1e,1498,2.1944058,7.397441,1
b7526082-56bc-46f6-bc81-ce6bdfdafe04,1491,7.3924665,4.538705,0
87c79fac-1c34-4552-9ae4-0a5f3c9b2284,1524,2.8436065,6.9144936,1
ccc04a25-cf12-4047-a490-1871a5b1cd91,1500,2.1968408,4.929931,1
76489002-62d1-4634-bdb6-b869377ef42c,1409,2.0226219,6.8644886,1
5ea1ca62-e88d-499c-a0ea-49bdc4d78eb4,1485,2.340974,6.9677095,1
4de1725f-ab39-4498-bad6-c525ca2bcec2,1547,7.001661,4.3666215,0
f13076f3-4b08-433c-bad7-535dc3e946ae,1462,0.956935,7.212667,1
42f16540-d0e3-4a27-9877-6860e6cd029a,1491,7.597726,4.0193267,0
9b597ae1-c04c-4a39-9f75-4307319e244d,1445,0.841922,5.8199506,1
a1fd451b-75a0-419c-844f-9585c37235ef,1521,5.5492907,4.611916,0
9865202f-451b-405a-a410-4c5a7edaf041,1482,7.369102,3.9617164,0
7c50c8fb-6568-4f76-b08c-782e59adde7d,1519,7.802611,4.7992606,0
f3916cd6-b2de-4923-b3b9-ea8f362f5b4c,1456,1.2367878,4.9760804,1
f0f3ce34-c8b4-4a50-9d66-8b2fea4e348c,1406,3.233468,5.968025,1
9fbbc543-8c9b-4d7a-bc71-938b1ddfcee2,1482,4.9728146,5.133717,0
b8e30163-a9ad-4272-b429-5e01629d62c0,1487,5.767688,4.667942,0
da10bf6c-2ac3-4688-bc04-3efc3c4966a9,1485,5.039516,5.435517,0
a5464dcc-465c-41b2-b603-b867d330a2e9,1455,2.611581,6.6582456,1
a4be53f7-d813-4699-a61c-bce4d7b12536,1461,2.706737,5.961853,1
fc3a40ea-a8a2-4abf-a758-43429efb9b91,1478,1.6124685,5.2546077,1
e728111a-93c2-4ff4-a147-119ede83d0cf,1460,1.7559075,5.6729183,1
b3db7eac-84f2-4822-b9d4-013f9d712b55,1435,2.580521,6.773374,1
3a3d8379-f3e7-4e20-b356-34fefdd076e0,1469,2.4745543,5.4113965,1
26f91c74-43bc-4de5-93c8-ff28511aa383,1465,5.255531,5.727802,0
7ab3143d-4a98-48a1-99a5-891fa7848f2e,1459,2.8106585,5.4305854,1
1d0b2e04-3b9c-4a77-93ad-18705c64a6b1,1460,2.662569,6.838704,1
4025b929-eab9-4c13-905f-ce0b727bcf87,1498,7.1190176,5.559733,0
880ffce3-d79a-457b-864b-6ed9b0f4b57d,1507,3.0048037,6.357825,1
14a5bf3b-49e0-480e-ad21-e8c589a9768c,1460,5.8890667,3.8091326,0
69b06e0b-7427-4b2b-9117-1a8ee9bda104,1459,5.1886554,5.424903,0
c4140238-2476-4e35-b484-3b4123cc48ed,1462,6.1231995,5.5611396,0
c3ea3145-74c9-41e9-ba0a-2bb409e93f76,1445,5.022833,5.689644,0
4608b6d6-3bf5-4bdf-b41f-2392e16a7d41,1488,5.900935,3.908789,0
58baf0fb-c719-453d-b820-71be55f06a53,1467,5.1404934,4.7735977,0
b835967b-a675-4599-8dd8-ed6ed0d36ada,1469,2.1576555,6.074995,1
ec18b051-d846-4d86-ad55-1448832e74e4,1451,2.7767313,7.256027,1
530ce087-3643-4189-8de5-5444a07638b9,1454,2.1134486,5.31024,1
cf76210c-6b1d-486a-b8d4-b1b9ee92dea8,1490,6.187381,5.5366926,0
72294985-01c2-43dd-892b-43ea190c2d6c,1405,1.5709763,5.4175177,1
289ea968-e03f-4fc7-adb3-1bb6ccb6af40,1463,5.2244697,5.612782,0
8935623d-fa63-4ffe-bfd5-9957a8e0e9eb,1465,2.3576581,5.6910667,1
61efde5e-e861-4a92-874e-3fee104e3594,1450,2.026562,5.6842713,1
9d06fdb7-f4d9-4f74-b033-a4d15b36d9bf,1532,6.844263,4.772375,0
5273143b-d228-4e5c-93a9-e7c2042366f5,1438,6.82348,5.962063,0
f91a3392-834d-4338-8490-aedd20418e7d,1514,7.2448316,5.3450727,0
64662de5-f26c-4915-a9de-9e2ea7736ea2,1481,6.9927516,4.654982,0
a98878f2-1f91-47d8-b1d0-ec100d5e4480,1497,7.7337017,4.1750355,0
f75ec2d8-8d4d-46cb-8a0a-2af2faa32f04,1532,1.5366608,5.359775,1
6becef02-bbc0-46df-97f9-77364b27e6ab,1564,1.5703913,7.1254563,1
6db6f80f-7e5c-4f08-a5c9-e8a08b1202dc,1492,6.727751,3.4777875,0
233346f0-b8f0-4977-9ba4-84148dd7a9b5,1462,1.4277859,5.8921084,1
61718644-2bc0-4814-bf73-b0917b3f5f17,1501,7.2172894,4.9293175,0
f3692dfe-cc99-4bec-81a3-832b60bdbc3b,1497,7.059352,4.392685,0
750eb4b9-c99d-4955-8a3f-e7d375dcff13,1485,7.134083,3.7989092,0
27f05414-bab3-4cd9-8bb0-1689a5219820,1469,5.454761,5.2358775,0
56df8e57-7be8-406b-b379-7a7f50247f0b,1514,7.7574263,4.023865,0
ceee4d67-24ba-4dc3-a2dd-fe205276c28c,1512,7.4757156,4.435274,0
d61d17aa-22d8-4b45-a1fd-1bfa75c7a2ed,1492,7.4279294,4.111515,0
48af70c1-1451-41b8-831a-ebfbcaf3d6fa,1464,1.2533659,7.246999,1
394cee25-8277-42ba-a145-12dbd6a125c6,1516,6.783074,4.2205997,0
cbb19e5f-7159-477b-9afb-2b71d82be41f,1469,3.0415347,5.0603213,1
064ab5b5-6154-4efd-b765-c0bf355ade61,1484,1.1719879,7.1295743,1
8dbf3908-bd7f-4a8f-9c11-191e05af3e08,1466,0.4214541,5.8131466,1
eb9fb030-2602-4fbb-9ff3-8d2bc928f8e4,1457,0.56655043,6.3673906,1
b699eb23-a27a-4b51-ab77-f8b76f7368e2,1497,6.6159387,3.6386738,0
fcf9456d-ed27-46e5-9fae-0cfbb9d02df8,1521,2.2091455,7.143967,1
f31ee18b-bc90-430a-b25c-15d60a6c515b,1478,1.2146056,4.963164,1
02c1a2e5-d0fd-429e-9bc7-ebad70455ff7,1506,7.221496,4.031688,0
8a4907d3-c0a9-42e2-81a0-f11e9168973c,1512,0.665426,6.888264,1
025bdf96-1fd5-4bc6-a551-2791604542f3,1521,0.61894834,5.4410686,1
b2b46cff-8099-4584-847c-e78eb543392f,1531,7.495803,4.9797597,0
2dbbcd2f-e094-4418-8412-9dc908b97fc6,1455,6.508923,4.0666494,0
144a6ae7-dace-4d82-b6f2-7c287ac0da05,1496,6.7375035,4.150549,0
af4784cf-4010-47d3-93d6-6c2edaf9f7e4,1461,6.4960933,3.519713,0
cc17247d-802a-4f5b-af05-b57ca17da440,1460,1.3588313,5.5181875,1
6549f600-cf69-4331-b20a-b6b79527cd17,1476,6.6178017,4.7135773,0
32964d99-dd0c-4e26-a647-ea9e814e1bbd,1539,1.248249,6.8919177,1
ef3e8553-0d1c-4ee6-8102-0944b12042c5,1494,0.98878485,6.3133,1
df2faa86-e49c-48e6-a5b5-a6260ffe8726,1501,6.6350327,5.277458,0
5a5f03b5-6732-44d3-8c1e-013d0c7d9c7d,1525,1.7920774,5.524276,1
dee78875-8f5d-4edd-ba45-0e3fe1de0e0c,1514,1.2596344,7.193367,1
38b118b8-f4f9-4410-811d-8b8038f4431a,1463,6.3030653,4.220053,0
5c9537a5-9550-4704-88e7-c97e2951a9f1,1472,5.04761,4.42445,0
e3f40f12-5a8e-4de7-aa25-381e929b595f,1488,7.04049,4.053651,0
dfb13fdc-95ff-4138-9886-a811ee886c22,1485,6.900202,5.187783,0
e38eceae-6250-496b-8c0a-8bbb86ca99ee,1490,1.1843271,7.545917,1
01365f24-ff52-4edf-88a6-688eb50ace7e,1498,1.0637769,6.686276,1
501e374f-cd75-418f-b2cc-f15d3cc0d4cc,1498,7.1267085,5.254222,0
5cb66223-93e1-4fbf-928f-58e5d1e6658e,1490,7.63737,4.3478,0
54a1f364-7492-4e70-bb00-b1811dcb48a8,1487,7.3247538,4.9710283,0
44c89c02-dfc3-4025-b1a2-70638895fb7c,1518,7.372939,4.366509,0
32550517-22ca-4422-b114-98e2ef11216b,1475,0.9662896,5.3133945,1
b39b8685-5d22-4184-b2d7-a0305d625ef1,1510,1.257867,7.2855105,1
1483221d-d99e-4fdd-9676-53ea78203832,1458,1.6685365,6.1437573,1
f0ade63d-93ce-49c5-8a13-dea047bf159d,1470,6.807765,4.7587695,0
7c470556-d768-4ae6-b4b1-fb07415b95bb,1468,1.0116769,5.065277,1
8052290e-0838-4d6a-8f31-8c4f09966492,1445,0.90222573,5.6381197,1
3aeab684-bab6-441d-b6d7-2253844d9eb6,1473,1.6636454,5.636259,1
a9903b93-0798-4f9d-9392-25e98c8e7b80,1522,1.0698949,5.7861147,1
18b97911-22b2-418b-a328-23d32063c740,1460,6.592803,4.352572,0
db4979ea-fd4f-461d-abdd-846d29aa594f,1458,1.3896313,6.85131,1
a490951c-7f39-4e0c-90c4-1c07959bbdc5,1476,0.93311894,6.9946856,1
a370efbf-794c-42c8-b24b-5810c1dd5167,1519,6.0723906,3.9603615,0
860bc214-59e7-4670-a33b-c63b37425700,1544,7.7493396,4.2802405,0
3e0b2a1f-43de-47ae-9b1f-de48b0c8676f,1441,1.953838,7.4367576,1
31c01b91-ca54-4cdb-838f-7958e155ebe3,1536,6.5783386,3.7024317,0
8c7e7f8c-e22c-411d-b912-1198f7deea9c,1464,0.82619894,6.0081944,1
a8691775-6816-4228-ac1a-c8dadc6de526,1481,2.8240025,6.598252,1
354b9605-b857-4096-8476-f3af0cca7f07,1523,7.5580864,4.130687,0
cd9e2ff3-daf1-423a-9d65-48fa73439310,1507,7.0562406,5.1280613,0
c82d416a-9e2f-4412-8593-76ad50816a8b,1487,2.503595,5.1575656,1
ab2c77f3-5108-4cee-8a88-08dd8db10daa,1474,2.2459905,5.365109,1
2f8c2f43-6c1a-43ee-87cc-91cdf3079abf,1495,6.865114,4.0884356,0
8f694877-167c-4185-ab94-fab4a5e2996b,1486,1.187212,5.6673884,1
38e6f438-2eb5-4c2b-89cc-8a4b838f1db6,1461,2.0933251,5.8546925,1
55753eba-c5cb-4b23-96da-8e252288758d,1473,1.2937742,5.193768,1
6cafd4d5-3db6-4344-9650-b3c8fe82cbb5,1456,6.707854,4.27592,0
66423cc4-1696-4671-aaa3-0514a9ac365f,1509,1.1768019,7.065497,1
773924d7-bbf7-4112-be2d-f2bdf09fb456,1457,1.8394543,5.053685,1
3906470b-de8b-4227-a37a-9f341289fa2e,1520,7.568416,4.102214,0
28aeb866-7e48-45b6-9beb-c845dc497692,1490,1.3774526,6.0666037,1
2af54875-e7dc-4bba-bf84-b8396ef72607,1515,7.6298676,5.3343725,0
ff2c8c39-ab2c-4ba3-8a9b-56d410e064e6,1482,6.707212,4.790336,0
6fe285b1-b14e-48d6-a4e2-da0356475bb2,1514,6.3436794,5.6567397,0
2bf472b6-5c9b-412a-9256-54546394d3f1,1411,4.017653,6.374955,-1
ad0b07d8-ac88-4c5d-bda1-69894628714c,1545,6.7532554,5.309788,0
d8799c39-3bc6-499a-8e40-4964247d6726,1525,7.5295806,3.9291482,0
1e402eb5-7bfb-4a25-bf60-a9fe2f9f21f9,1462,1.1844177,6.043176,1
9d89089b-302a-43e3-8c11-c955eb1a4d28,1494,6.944783,5.389465,0
7daaedd2-78f6-44ab-8739-39d4bea8b472,1420,1.08047,6.5740995,1
61438052-1712-4fdd-838c-195db427407c,1491,7.2400007,5.6325474,0
4aa1be5e-05b1-4c46-88d4-3fcdd0593d71,1509,7.6414227,3.7725613,0
06f7411c-8f39-4ee7-90d4-3e281593b721,1482,2.8635552,7.3656087,1
e2d7ee48-8a4e-4781-b563-b1d12e75ff79,1504,7.169772,5.212651,0
e54160f4-5ad7-4b09-8352-0efa68331540,1445,1.1348836,6.213176,1
f00655b0-2bed-4410-aea2-9b683369a9c6,1486,0.42433512,6.3516073,1
cca945c5-b338-46e0-bd46-c7417b6bb8db,1454,1.2313343,7.3013434,1
6fc28b5c-7ed4-41b3-a0a0-9fdb4e1d7a46,1526,6.7844963,4.2679005,0
ba71300f-6fc1-4c09-b26d-fc2267b904b4,1493,7.2869434,5.1440406,0
872850d4-8ea4-4214-801a-ebc4d6b49e90,1527,0.8965702,5.574801,1
e3fba7e7-6103-451f-99d9-7abd279fc761,1478,6.234408,3.682736,0
d53329ac-7b88-4a4f-9f23-18b78d997ff8,1528,1.550169,5.138648,1
ff62e7de-946d-4179-b994-7db08e622838,1468,4.517976,4.8678236,0
27d398b8-5c58-4ae8-aefc-658a0568edba,1476,2.4812422,7.5107627,1
90d67cc0-a690-4f16-a024-f26a15171c79,1479,0.6269281,6.057354,1
7149f31a-57d0-4226-93a2-351b7ad3795b,1445,0.5360237,6.545404,1
59745ceb-cbd1-4397-8428-849b9570c25c,1505,7.0698633,4.3540125,0
ad9118c9-fb14-4e65-a272-b7190a3459b7,1476,0.34484053,6.44943,1
21bc2680-01bb-4f8f-acb0-67a5d7fbd336,1527,7.616,4.5898657,0
b91c41b0-abff-485e-ad16-ddc364ca9994,1493,1.8909818,7.400115,1
116c7bc3-aa0c-4206-b458-1235c3df552a,1506,8.068832,4.086102,0
4bbede21-2e9e-4c2a-b467-b61d16410609,1492,2.3342056,7.1536818,1
0335056e-97b6-42c8-aa7a-d7c79b09a472,1483,7.080467,5.099876,0
7be7498c-6195-43c2-941c-1fff17040d91,1463,0.9030458,6.5538073,1
0eb1e7dc-fde0-460f-9a9e-00ca5f59717f,1487,7.372495,3.9672933,0
3f000420-3cf6-4336-b193-56801280acf6,1477,1.6488192,7.2712865,1
09a7f0d3-9eb4-4c14-a96d-bd2ad0422ebd,1455,6.7482915,4.661306,0
6af32dc6-5918-4ef0-82c1-5b83585137a7,1494,2.409009,6.769258,1
c16c2380-5230-409a-96a8-fef6cabf13bf,1498,1.3120418,5.314582,1
c99af097-539a-4e4a-9a21-b2cd76479fd5,1462,0.48326254,6.7308984,1
63d45510-b522-495b-9206-fd6b6a1220f0,1510,5.1820235,6.0160017,0
50f54e35-f317-451f-ade7-9d28422d3cad,1472,1.6753381,5.685435,1
2182106f-26b6-497e-a3f7-1eee35ea5b32,1474,2.9557912,6.7463923,1
9751cbc7-3add-47a7-a75f-ceb4f8b30832,1458,0.5639842,5.791145,1
b6f4ac46-0693-4aed-a065-6567efda57ce,1464,1.5106407,4.975399,1
40b9d5b7-311e-4202-b70b-b5f84d517681,1451,1.2877809,5.2585573,1
8707d943-4111-4493-bd71-89d323d160d2,1412,7.130684,3.9546404,0
72b0ce3b-ba75-472c-b4aa-6e6abef39dfe,1482,0.7693957,5.272752,1
bc308870-4970-4ac5-83f0-f7f4e2798ae2,1467,2.3174112,5.4858227,1
a946fdca-6a17-4b4f-aa9d-265f78e0340a,1514,6.9760647,3.6957,0
4c9150eb-24e4-4848-875d-fd270e3d71bf,1463,6.474285,3.7571187,0
4053f27f-102a-4d92-9860-5b905a837b23,1501,1.8140134,5.1770926,1
82b89743-1518-4422-80e2-436ef55ac798,1503,6.304379,4.2983346,0
d7efe323-58f8-47b2-899a-995520bea2e4,1518,0.8609803,6.9602737,1
e411e5f4-e878-4592-9f19-ccefdca2a948,1489,4.345645,4.938754,0
3fd8879e-06a3-43d9-a73e-56c2bf74fdad,1490,7.0588856,4.905733,0
a4e4ac50-e58b-4a1b-a525-c8983149a8cd,1429,0.98659927,6.853464,1
944c1620-5094-45a1-8e07-a373db91f58d,1456,2.0769906,6.7393384,1
fceef6ed-4e16-4f55-a2e7-3ce2fbf7d5c5,1517,6.2901664,5.3687577,0
a5136814-588d-4d0f-84f4-d374a5657dbb,1473,1.8163089,7.0942745,1
ae7fc68a-f9fa-4b04-8dd1-9847f9a351de,1466,0.4703815,6.1347556,1
78ac9cc6-2ec1-4c3e-b18e-8551e12fe725,1464,1.5626228,6.811176,1
967140ab-0adc-47f4-ba9d-ffab3762755d,1470,5.684543,4.280068,0
b8800dd0-551e-4b4b-8824-5194c95d438e,1468,5.5541415,4.1576657,0
0c865ee5-984e-447a-8683-39febbfeb1ab,1419,3.0561514,6.9157615,1
f486236d-06cd-4d98-8cd7-e7b1a2fd7306,1488,1.6102197,7.137019,1
c51ab570-9106-4b20-8e15-699ace842159,1487,7.215506,5.1660523,0
245833fc-b9c8-470a-8d07-9f01f8577171,1431,1.7258264,6.9690595,1
90ba33d3-3135-4b51-b90d-40957338b45a,1461,0.9053789,6.8985105,1
ed2a3584-6a3d-4af6-945a-cf7adb84e203,1473,2.577784,7.126785,1
9df2abf5-999a-4246-85f0-74527a56ae47,1446,0.8586293,6.7935925,1
7ef92546-091f-405c-8402-160f4a7fa07f,1471,1.6873518,7.364661,1
ffdeb126-2b12-490e-95e2-2626e1f75fbc,1504,6.430014,5.197466,0
05bc8f10-87fb-4455-8ce4-2c600d25c744,1524,7.5926404,4.6615033,0
df86897d-fa17-4985-a6ae-803b4fa4813f,1402,1.6110928,4.8339314,1
9857dec5-10aa-44a0-8c11-1b3291671739,1542,7.084802,4.5440865,0
c2f14ba9-ef3b-4d03-9b58-2e0804bd7adc,1498,7.46533,4.7515693,0
eb3e1dbc-af76-4bc1-81af-49fc5a9c42da,1534,7.216433,4.0568748,0
09359af6-a7bd-4ead-913a-33483b2a6412,1486,2.9221902,7.281117,1
67749271-fce4-4d98-aed4-1fab615f0ef2,1541,7.033713,5.6111155,0
ad74d8d6-870d-4d04-913c-ba2accb5469d,1555,6.3628654,3.7002068,0
0427b5ed-367a-46f2-ab92-083499e7669e,1503,7.137509,5.2068906,0
4a5e9c9e-d264-43a5-8ba0-1e8c3de88d7f,1594,6.814434,3.869899,0
b0a987a8-2f34-4c13-969b-f62dcd7276f7,1469,1.7506888,7.1913266,1
1a6838fb-b7e5-4198-b5bf-9e6ebeffb198,1455,1.4069744,6.800872,1
b9904e09-6de3-4254-aa98-33f2b1d54aaf,1555,6.603226,4.0107183,0
76a6f43b-e66b-4f8c-b675-f3ae41504794,1500,5.3413286,4.5201573,0
22c52887-a8e9-4940-a135-99fd3f43218f,1493,5.4122624,4.124263,0
8de25b8b-00df-4504-96af-7b64d57a8e20,1447,7.416758,3.9071107,0
8d6fe7b5-cce1-4c4d-a788-126c8704007a,1464,0.40735632,6.337174,1
61389e4e-9d14-4f00-8e02-3dc195be8a41,1472,0.4261237,6.659347,1
8ff8f873-0789-4093-83e2-6316317bbdef,1532,7.120694,4.574791,0
0afb1a6a-e0e3-41ef-bb03-02fa615547ac,1479,0.9872642,5.537718,1
f08050bf-77fd-4e66-a913-c0ec42e5c1ec,1494,6.393374,4.336628,0
d8d30be4-79d6-4eb5-ad31-a354e80982c2,1429,7.5405145,5.1643314,0
9866e027-45d4-4d47-8db0-ae7b818651e8,1496,2.6283822,5.3164206,1
59688774-f59f-4728-abf4-5c9f4f7ab4ec,1534,5.677598,4.4071007,0
8e3e865f-741b-4a71-baf1-c8d391e41e7e,1468,5.9713035,3.506679,0
9b414183-9915-45a8-a23e-1428a95c477e,1485,5.7173023,4.149461,0
